timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683375212712,67,S01_T01_LaunchApp-05,200,,parallel bzm - Parallel Controller,text,true,,450,985,26,2,http://localhost:8080/actuator/health/ping,64,0,1
1683375212734,45,S01_T01_LaunchApp-14,200,,parallel bzm - Parallel Controller,text,true,,1163,985,26,2,http://localhost:8080/api/v1/store/DEFAULT,45,0,1
1683375212745,37,S01_T01_LaunchApp-30,200,,parallel bzm - Parallel Controller,text,true,,531,1024,24,2,http://localhost:8080/api/v1/product/51/price/,34,0,1
1683375212735,59,S01_T01_LaunchApp-32,200,,parallel bzm - Parallel Controller,text,true,,531,1024,23,3,http://localhost:8080/api/v1/product/51/price/,56,0,1
1683375212720,93,S01_T01_LaunchApp-15,200,,parallel bzm - Parallel Controller,text,true,,1531,1012,22,3,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,93,0,9
1683375212747,66,S01_T01_LaunchApp-25,200,,parallel bzm - Parallel Controller,text,true,,531,1023,22,3,http://localhost:8080/api/v1/product/1/price/,66,0,1
1683375212722,139,S01_T01_LaunchApp-13,200,,parallel bzm - Parallel Controller,,true,,533,1021,20,3,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,139,0,3
1683375212711,150,S01_T01_LaunchApp-12,200,,parallel bzm - Parallel Controller,,true,,533,989,20,3,http://localhost:8080/api/v1/store/DEFAULT,150,0,1
1683375212714,147,S01_T01_LaunchApp-11,200,,parallel bzm - Parallel Controller,,true,,533,1016,20,3,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,147,0,5
1683375212748,114,S01_T01_LaunchApp-28,200,,parallel bzm - Parallel Controller,text,true,,529,1024,17,3,http://localhost:8080/api/v1/product/50/price/,66,0,1
1683375212711,151,S01_T01_LaunchApp-09,404,,parallel bzm - Parallel Controller,text,false,,522,1008,17,3,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,87,0,1
1683375212745,117,S01_T01_LaunchApp-27,200,,parallel bzm - Parallel Controller,text,true,,529,1024,17,3,http://localhost:8080/api/v1/product/50/price/,116,0,1
1683375212745,117,S01_T01_LaunchApp-29,200,,parallel bzm - Parallel Controller,text,true,,531,1023,17,3,http://localhost:8080/api/v1/product/1/price/,117,0,2
1683375212736,127,S01_T01_LaunchApp-21,200,,parallel bzm - Parallel Controller,,true,,533,992,17,3,http://localhost:8080/api/v1/product/1/price/,127,0,4
1683375212716,147,S01_T01_LaunchApp-10,200,,parallel bzm - Parallel Controller,text,true,,9311,1015,16,3,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,147,0,5
1683375212731,146,S01_T01_LaunchApp-23,200,,parallel bzm - Parallel Controller,,true,,533,993,11,3,http://localhost:8080/api/v1/product/51/price/,146,0,1
1683375212735,143,S01_T01_LaunchApp-31,200,,parallel bzm - Parallel Controller,text,true,,531,1024,10,3,http://localhost:8080/api/v1/product/52/price/,143,0,1
1683375212710,171,S01_T01_LaunchApp-06,200,,parallel bzm - Parallel Controller,,true,,533,1012,9,3,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,171,0,2
1683375212737,144,S01_T01_LaunchApp-20,200,,parallel bzm - Parallel Controller,,true,,533,992,9,3,http://localhost:8080/api/v1/product/1/price/,144,0,5
1683375212716,174,S01_T01_LaunchApp-19,200,,parallel bzm - Parallel Controller,,true,,533,993,7,3,http://localhost:8080/api/v1/product/50/price/,174,0,2
1683375212821,69,S01_T01_LaunchApp-14,200,,parallel bzm - Parallel Controller,text,true,,1163,985,28,3,http://localhost:8080/api/v1/store/DEFAULT,69,0,2
1683375212829,64,S01_T01_LaunchApp-16,200,,parallel bzm - Parallel Controller,text,true,,511,1017,27,3,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,64,0,1
1683375212817,80,S01_T01_LaunchApp-04,200,,parallel bzm - Parallel Controller,,true,,533,989,26,3,http://localhost:8080/actuator/health/ping,80,0,1
1683375212816,82,S01_T01_LaunchApp-05,200,,parallel bzm - Parallel Controller,text,true,,450,985,25,3,http://localhost:8080/actuator/health/ping,82,0,1
1683375212711,190,S01_T01_LaunchApp-07,200,,parallel bzm - Parallel Controller,,true,,533,1019,6,3,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,190,0,0
1683375212831,73,S01_T01_LaunchApp-09,404,,parallel bzm - Parallel Controller,text,false,,522,1008,24,3,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,67,0,1
1683375212737,173,S01_T01_LaunchApp-26,200,,parallel bzm - Parallel Controller,text,true,,531,1024,5,3,http://localhost:8080/api/v1/product/52/price/,173,0,4
1683375212738,178,S01_T01_LaunchApp-22,200,,parallel bzm - Parallel Controller,,true,,533,993,4,3,http://localhost:8080/api/v1/product/51/price/,178,0,4
1683375212853,63,S01_T01_LaunchApp-31,200,,parallel bzm - Parallel Controller,text,true,,531,1024,23,3,http://localhost:8080/api/v1/product/52/price/,57,0,1
1683375212837,86,S01_T01_LaunchApp-27,200,,parallel bzm - Parallel Controller,text,true,,529,1024,22,3,http://localhost:8080/api/v1/product/50/price/,79,0,1
1683375212840,85,S01_T01_LaunchApp-32,200,,parallel bzm - Parallel Controller,text,true,,531,1024,21,3,http://localhost:8080/api/v1/product/51/price/,83,0,1
1683375212854,73,S01_T01_LaunchApp-26,200,,parallel bzm - Parallel Controller,text,true,,531,1024,20,3,http://localhost:8080/api/v1/product/52/price/,62,0,1
1683375212819,120,S01_T01_LaunchApp-13,200,,parallel bzm - Parallel Controller,,true,,533,1021,19,3,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,120,0,3
1683375212731,208,S01_T01_LaunchApp-24,200,,parallel bzm - Parallel Controller,,true,,533,993,3,3,http://localhost:8080/api/v1/product/52/price/,208,0,2
1683375212855,85,S01_T01_LaunchApp-30,200,,parallel bzm - Parallel Controller,text,true,,531,1024,18,3,http://localhost:8080/api/v1/product/51/price/,80,0,2
1683375212842,100,S01_T01_LaunchApp-28,200,,parallel bzm - Parallel Controller,text,true,,529,1024,17,3,http://localhost:8080/api/v1/product/50/price/,99,0,3
1683375212834,108,S01_T01_LaunchApp-10,200,,parallel bzm - Parallel Controller,text,true,,9311,1015,17,3,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,108,0,1
1683375212857,94,S01_T01_LaunchApp-25,200,,parallel bzm - Parallel Controller,text,true,,531,1023,15,3,http://localhost:8080/api/v1/product/1/price/,72,0,1
1683375212822,130,S01_T01_LaunchApp-17,200,,parallel bzm - Parallel Controller,,true,,533,993,15,3,http://localhost:8080/api/v1/product/50/price/,130,0,1
1683375212854,103,S01_T01_LaunchApp-29,200,,parallel bzm - Parallel Controller,text,true,,531,1023,13,3,http://localhost:8080/api/v1/product/1/price/,100,0,0
1683375212749,217,S01_T01_LaunchApp-18,200,,parallel bzm - Parallel Controller,,true,,533,993,2,3,http://localhost:8080/api/v1/product/52/price/,217,0,0
1683375212822,148,S01_T01_LaunchApp-24,200,,parallel bzm - Parallel Controller,,true,,533,993,12,3,http://localhost:8080/api/v1/product/52/price/,148,0,1
1683375212822,167,S01_T01_LaunchApp-15,200,,parallel bzm - Parallel Controller,text,true,,1531,1012,11,4,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,164,0,1
1683375212817,185,S01_T01_LaunchApp-07,200,,parallel bzm - Parallel Controller,,true,,533,1019,10,4,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,185,0,1
1683375212732,273,S01_T01_LaunchApp-17,200,,parallel bzm - Parallel Controller,,true,,533,993,1,4,http://localhost:8080/api/v1/product/50/price/,273,0,1
1683375212834,171,S01_T01_LaunchApp-20,200,,parallel bzm - Parallel Controller,,true,,533,992,9,4,http://localhost:8080/api/v1/product/1/price/,171,0,1
1683375212816,190,S01_T01_LaunchApp-06,200,,parallel bzm - Parallel Controller,,true,,533,1012,9,4,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,190,0,1
1683375212845,161,S01_T01_LaunchApp-19,200,,parallel bzm - Parallel Controller,,true,,533,993,7,4,http://localhost:8080/api/v1/product/50/price/,161,0,6
1683375212824,186,S01_T01_LaunchApp-21,200,,parallel bzm - Parallel Controller,,true,,533,992,6,4,http://localhost:8080/api/v1/product/1/price/,186,0,3
1683375212819,231,S01_T01_LaunchApp-11,200,,parallel bzm - Parallel Controller,,true,,533,1016,5,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,231,0,1
1683375212851,199,S01_T01_LaunchApp-18,200,,parallel bzm - Parallel Controller,,true,,533,993,5,1,http://localhost:8080/api/v1/product/52/price/,199,0,2
1683375212840,210,S01_T01_LaunchApp-22,200,,parallel bzm - Parallel Controller,,true,,533,993,5,1,http://localhost:8080/api/v1/product/51/price/,210,0,2
1683375213019,42,S01_T01_LaunchApp-14,200,,parallel bzm - Parallel Controller,text,true,,1163,985,18,-6,http://localhost:8080/api/v1/store/DEFAULT,42,0,1
1683375212819,243,S01_T01_LaunchApp-12,200,,parallel bzm - Parallel Controller,,true,,533,989,2,-6,http://localhost:8080/api/v1/store/DEFAULT,243,0,1
1683375212833,229,S01_T01_LaunchApp-23,200,,parallel bzm - Parallel Controller,,true,,533,993,2,-6,http://localhost:8080/api/v1/product/51/price/,229,0,1
1683375213013,49,S01_T01_LaunchApp-04,200,,parallel bzm - Parallel Controller,,true,,533,989,18,-6,http://localhost:8080/actuator/health/ping,49,0,3
1683375213013,76,S01_T01_LaunchApp-05,200,,parallel bzm - Parallel Controller,text,true,,450,985,26,4,http://localhost:8080/actuator/health/ping,48,0,1
1683375213020,72,S01_T01_LaunchApp-10,200,,parallel bzm - Parallel Controller,text,true,,9311,1015,25,4,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,72,0,3
1683375213023,76,S01_T01_LaunchApp-07,200,,parallel bzm - Parallel Controller,,true,,533,1019,24,4,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,76,0,2
1683375213019,80,S01_T01_LaunchApp-13,200,,parallel bzm - Parallel Controller,,true,,533,1021,24,4,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,80,0,1
1683375213013,86,S01_T01_LaunchApp-06,200,,parallel bzm - Parallel Controller,,true,,533,1012,24,4,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,86,0,1
1683375213013,101,S01_T01_LaunchApp-11,200,,parallel bzm - Parallel Controller,,true,,533,1016,21,4,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,101,0,4
1683375213025,90,S01_T01_LaunchApp-22,200,,parallel bzm - Parallel Controller,,true,,533,993,21,4,http://localhost:8080/api/v1/product/51/price/,90,0,1
1683375213053,69,S01_T01_LaunchApp-29,200,,parallel bzm - Parallel Controller,text,true,,531,1023,19,4,http://localhost:8080/api/v1/product/1/price/,69,0,1
1683375213060,62,S01_T01_LaunchApp-30,200,,parallel bzm - Parallel Controller,text,true,,531,1024,19,4,http://localhost:8080/api/v1/product/51/price/,62,0,1
1683375213080,47,S01_T01_LaunchApp-16,200,,parallel bzm - Parallel Controller,text,true,,511,1017,17,4,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,25,0,1
1683375213021,108,S01_T01_LaunchApp-18,200,,parallel bzm - Parallel Controller,,true,,533,993,16,4,http://localhost:8080/api/v1/product/52/price/,108,0,2
1683375213079,51,S01_T01_LaunchApp-27,200,,parallel bzm - Parallel Controller,text,true,,529,1024,15,4,http://localhost:8080/api/v1/product/50/price/,50,0,1
1683375213080,53,S01_T01_LaunchApp-32,200,,parallel bzm - Parallel Controller,text,true,,531,1024,14,4,http://localhost:8080/api/v1/product/51/price/,48,0,0
1683375213078,55,S01_T01_LaunchApp-31,200,,parallel bzm - Parallel Controller,text,true,,531,1024,14,4,http://localhost:8080/api/v1/product/52/price/,55,0,0
1683375213055,78,S01_T01_LaunchApp-25,200,,parallel bzm - Parallel Controller,text,true,,531,1023,12,4,http://localhost:8080/api/v1/product/1/price/,77,0,6
1683375213026,112,S01_T01_LaunchApp-17,200,,parallel bzm - Parallel Controller,,true,,533,993,11,4,http://localhost:8080/api/v1/product/50/price/,112,0,0
1683375213060,83,S01_T01_LaunchApp-15,200,,parallel bzm - Parallel Controller,text,true,,1531,1012,10,4,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,78,0,3
1683375213084,72,S01_T01_LaunchApp-09,404,,parallel bzm - Parallel Controller,text,false,,522,1008,9,4,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,72,0,3
1683375213053,119,S01_T01_LaunchApp-26,200,,parallel bzm - Parallel Controller,text,true,,531,1024,8,4,http://localhost:8080/api/v1/product/52/price/,90,0,2
1683375213067,105,S01_T01_LaunchApp-28,200,,parallel bzm - Parallel Controller,text,true,,529,1024,8,4,http://localhost:8080/api/v1/product/50/price/,89,0,3
1683375213022,171,S01_T01_LaunchApp-21,200,,parallel bzm - Parallel Controller,,true,,533,992,6,5,http://localhost:8080/api/v1/product/1/price/,171,0,1
1683375213077,117,S01_T01_LaunchApp-20,200,,parallel bzm - Parallel Controller,,true,,533,992,6,5,http://localhost:8080/api/v1/product/1/price/,117,0,1
1683375213066,135,S01_T01_LaunchApp-23,200,,parallel bzm - Parallel Controller,,true,,533,993,4,5,http://localhost:8080/api/v1/product/51/price/,135,0,10
1683375213067,134,S01_T01_LaunchApp-24,200,,parallel bzm - Parallel Controller,,true,,533,993,4,5,http://localhost:8080/api/v1/product/52/price/,134,0,9
1683375213065,138,S01_T01_LaunchApp-19,200,,parallel bzm - Parallel Controller,,true,,533,993,2,5,http://localhost:8080/api/v1/product/50/price/,138,0,13
1683375213063,144,S01_T01_LaunchApp-12,200,,parallel bzm - Parallel Controller,,true,,533,989,1,5,http://localhost:8080/api/v1/store/DEFAULT,144,0,1
1683375213219,32,S01_T01_LaunchApp-05,200,,parallel bzm - Parallel Controller,text,true,,450,985,28,5,http://localhost:8080/actuator/health/ping,31,0,2
1683375213222,46,S01_T01_LaunchApp-09,404,,parallel bzm - Parallel Controller,text,false,,522,1008,27,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,46,0,1
1683375213226,61,S01_T01_LaunchApp-04,200,,parallel bzm - Parallel Controller,,true,,533,989,26,5,http://localhost:8080/actuator/health/ping,61,0,1
1683375213222,65,S01_T01_LaunchApp-11,200,,parallel bzm - Parallel Controller,,true,,533,1016,26,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,65,0,1
1683375213225,65,S01_T01_LaunchApp-16,200,,parallel bzm - Parallel Controller,text,true,,511,1017,24,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,65,0,1
1683375213231,59,S01_T01_LaunchApp-31,200,,parallel bzm - Parallel Controller,text,true,,531,1024,24,5,http://localhost:8080/api/v1/product/52/price/,59,0,2
1683375213220,81,S01_T01_LaunchApp-07,200,,parallel bzm - Parallel Controller,,true,,533,1019,22,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,81,0,0
1683375213224,77,S01_T01_LaunchApp-10,200,,parallel bzm - Parallel Controller,text,true,,9311,1015,22,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,77,0,1
1683375213224,79,S01_T01_LaunchApp-12,200,,parallel bzm - Parallel Controller,,true,,533,989,20,5,http://localhost:8080/api/v1/store/DEFAULT,79,0,1
1683375213220,83,S01_T01_LaunchApp-06,200,,parallel bzm - Parallel Controller,,true,,533,1012,20,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,83,0,1
1683375213227,78,S01_T01_LaunchApp-14,200,,parallel bzm - Parallel Controller,text,true,,1163,985,18,5,http://localhost:8080/api/v1/store/DEFAULT,77,0,1
1683375213227,123,S01_T01_LaunchApp-20,200,,parallel bzm - Parallel Controller,,true,,533,992,17,5,http://localhost:8080/api/v1/product/1/price/,123,0,1
1683375213235,116,S01_T01_LaunchApp-26,200,,parallel bzm - Parallel Controller,text,true,,531,1024,16,5,http://localhost:8080/api/v1/product/52/price/,116,0,0
1683375213225,129,S01_T01_LaunchApp-15,200,,parallel bzm - Parallel Controller,text,true,,1531,1012,15,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,128,0,1
1683375213235,120,S01_T01_LaunchApp-25,200,,parallel bzm - Parallel Controller,text,true,,531,1023,15,5,http://localhost:8080/api/v1/product/1/price/,120,0,1
1683375213232,125,S01_T01_LaunchApp-21,200,,parallel bzm - Parallel Controller,,true,,533,992,13,5,http://localhost:8080/api/v1/product/1/price/,125,0,1
1683375212420,36,S01_T01_LaunchApp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,475,965,5,5,null,0,905,25
1683375212501,36,S01_T01_LaunchApp-00,200,,Thread Group 1-1,text,true,,475,965,1,1,http://localhost:8080/,36,0,25
1683375213228,136,S01_T01_LaunchApp-28,200,,parallel bzm - Parallel Controller,text,true,,529,1024,12,5,http://localhost:8080/api/v1/product/50/price/,62,0,1
1683375213235,133,S01_T01_LaunchApp-29,200,,parallel bzm - Parallel Controller,text,true,,531,1023,11,5,http://localhost:8080/api/v1/product/1/price/,123,0,1
1683375213227,141,S01_T01_LaunchApp-27,200,,parallel bzm - Parallel Controller,text,true,,529,1024,11,5,http://localhost:8080/api/v1/product/50/price/,138,0,1
1683375213236,134,S01_T01_LaunchApp-32,200,,parallel bzm - Parallel Controller,text,true,,531,1024,9,5,http://localhost:8080/api/v1/product/51/price/,109,0,0
1683375213228,143,S01_T01_LaunchApp-24,200,,parallel bzm - Parallel Controller,,true,,533,993,9,5,http://localhost:8080/api/v1/product/52/price/,143,0,0
1683375213225,147,S01_T01_LaunchApp-13,200,,parallel bzm - Parallel Controller,,true,,533,1021,7,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,147,0,0
1683375213233,142,S01_T01_LaunchApp-19,200,,parallel bzm - Parallel Controller,,true,,533,993,6,5,http://localhost:8080/api/v1/product/50/price/,142,0,1
1683375213236,139,S01_T01_LaunchApp-30,200,,parallel bzm - Parallel Controller,text,true,,531,1024,6,5,http://localhost:8080/api/v1/product/51/price/,68,0,1
1683375213236,141,S01_T01_LaunchApp-22,200,,parallel bzm - Parallel Controller,,true,,533,993,4,5,http://localhost:8080/api/v1/product/51/price/,141,0,0
1683375213232,146,S01_T01_LaunchApp-18,200,,parallel bzm - Parallel Controller,,true,,533,993,4,5,http://localhost:8080/api/v1/product/52/price/,146,0,1
1683375213227,151,S01_T01_LaunchApp-23,200,,parallel bzm - Parallel Controller,,true,,533,993,2,5,http://localhost:8080/api/v1/product/51/price/,151,0,2
1683375213233,151,S01_T01_LaunchApp-17,200,,parallel bzm - Parallel Controller,,true,,533,993,1,5,http://localhost:8080/api/v1/product/50/price/,151,0,1
1683375213181,28,S01_T01_LaunchApp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,475,965,5,5,null,0,256,0
1683375213183,28,S01_T01_LaunchApp-00,200,,Thread Group 1-5,text,true,,475,965,5,5,http://localhost:8080/,28,0,0
1683375213519,17,S01_T02_OpenTablesTab-15,200,,parallel bzm - Parallel Controller,text,true,,531,1023,8,5,http://localhost:8080/api/v1/product/1/price/,14,0,0
1683375213521,27,S01_T02_OpenTablesTab-17,200,,parallel bzm - Parallel Controller,text,true,,642,1020,7,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,25,0,1
1683375213520,35,S01_T02_OpenTablesTab-14,200,,parallel bzm - Parallel Controller,text,true,,765,1005,6,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,35,0,3
1683375213520,39,S01_T02_OpenTablesTab-18,200,,parallel bzm - Parallel Controller,,true,,533,1019,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,39,0,1
1683375213519,41,S01_T02_OpenTablesTab-13,200,,parallel bzm - Parallel Controller,,true,,533,1009,4,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,41,0,0
1683375213519,51,S01_T02_OpenTablesTab-12,200,,parallel bzm - Parallel Controller,,true,,533,992,3,5,http://localhost:8080/api/v1/product/1/price/,51,0,0
1683375213522,53,S01_T02_OpenTablesTab-16,200,,parallel bzm - Parallel Controller,,true,,533,1024,2,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,53,0,1
1683375212988,16,S01_T01_LaunchApp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,475,965,5,5,null,0,597,1
1683375212989,16,S01_T01_LaunchApp-00,200,,Thread Group 1-4,text,true,,475,965,4,4,http://localhost:8080/,16,0,1
1683375213520,131,S01_T02_OpenTablesTab-19,404,,parallel bzm - Parallel Controller,text,true,,967,1015,1,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,131,0,1
1683375213644,26,S01_T02_OpenTablesTab-15,200,,parallel bzm - Parallel Controller,text,true,,531,1023,8,5,http://localhost:8080/api/v1/product/1/price/,26,0,1
1683375213644,28,S01_T02_OpenTablesTab-17,200,,parallel bzm - Parallel Controller,text,true,,642,1020,7,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,22,0,1
1683375213642,35,S01_T02_OpenTablesTab-14,200,,parallel bzm - Parallel Controller,text,true,,765,1005,6,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,24,0,1
1683375212616,84,S01_T01_LaunchApp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,475,965,5,5,null,0,988,1
1683375212617,84,S01_T01_LaunchApp-00,200,,Thread Group 1-2,text,true,,475,965,2,2,http://localhost:8080/,84,0,1
1683375213646,43,S01_T02_OpenTablesTab-19,404,,parallel bzm - Parallel Controller,text,true,,967,1015,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,43,0,1
1683375213642,48,S01_T02_OpenTablesTab-13,200,,parallel bzm - Parallel Controller,,true,,533,1009,4,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,48,0,2
1683375213644,48,S01_T02_OpenTablesTab-16,200,,parallel bzm - Parallel Controller,,true,,533,1024,3,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,48,0,1
